,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
3738,B-n50-k8,1313,"2-opt, double-bridge",1460.40,1600.71,61.26,3.13,"swap-2-1, reinsertion, swap-2-2",1365.22,1455.10,46.19,3.72,0.00
3739,B-n51-k7,1032,"2-opt, double-bridge",1148.58,1358.78,146.44,3.18,"swap-2-1, reinsertion, swap-2-2",1104.67,1230.81,64.91,3.68,0.00
3740,B-n52-k7,747,"2-opt, double-bridge",913.63,1027.97,75.50,3.35,"swap-2-1, reinsertion, swap-2-2",832.70,940.75,74.52,3.59,0.00
3741,B-n56-k7,707,"2-opt, double-bridge",877.07,1019.36,93.25,3.14,"swap-2-1, reinsertion, swap-2-2",755.99,866.35,69.53,3.69,0.00
3742,B-n57-k7,1153,"2-opt, double-bridge",1388.54,1561.18,104.40,3.25,"swap-2-1, reinsertion, swap-2-2",1274.96,1422.60,80.77,3.70,0.00
3743,B-n57-k9,1598,"2-opt, double-bridge",1842.51,1954.14,69.14,3.34,"swap-2-1, reinsertion, swap-2-2",1684.36,1786.64,46.94,4.00,0.00
3744,B-n63-k10,1537,"2-opt, double-bridge",1842.68,2037.63,111.22,3.56,"swap-2-1, reinsertion, swap-2-2",1716.99,1833.71,56.63,4.09,0.00
3745,B-n64-k9,861,"2-opt, double-bridge",1048.97,1247.23,115.81,3.58,"swap-2-1, reinsertion, swap-2-2",989.64,1101.43,60.62,4.18,0.00
3746,B-n66-k9,1374,"2-opt, double-bridge",1576.86,1780.48,147.09,3.62,"swap-2-1, reinsertion, swap-2-2",1511.77,1595.96,49.89,4.20,0.00
3747,B-n67-k10,1033,"2-opt, double-bridge",1315.41,1495.41,94.18,3.69,"swap-2-1, reinsertion, swap-2-2",1192.98,1289.38,64.79,4.31,0.00
3748,B-n68-k9,1304,"2-opt, double-bridge",1532.74,1748.67,109.08,3.63,"swap-2-1, reinsertion, swap-2-2",1477.85,1575.75,66.01,4.11,0.00
3749,B-n78-k10,1266,"2-opt, double-bridge",1543.50,1811.95,173.55,3.57,"swap-2-1, reinsertion, swap-2-2",1467.39,1607.71,64.80,4.48,0.00
3750,P-n101-k4,681,"2-opt, double-bridge",1180.38,1328.80,55.44,3.34,"swap-2-1, reinsertion, swap-2-2",1038.24,1121.41,48.03,4.03,0.00
3751,P-n16-k8,435,"2-opt, double-bridge",451.95,465.41,7.50,2.04,"swap-2-1, reinsertion, swap-2-2",451.34,457.70,8.75,2.82,0.00
3752,P-n19-k2,212,"2-opt, double-bridge",283.08,320.85,16.60,1.59,"swap-2-1, reinsertion, swap-2-2",212.66,235.28,13.10,1.83,0.00
3753, P-n20-k2,220,"2-opt, double-bridge",290.85,332.84,18.08,1.58,"swap-2-1, reinsertion, swap-2-2",217.42,239.41,11.35,1.85,0.00
3754,P-n21-k2,211,"2-opt, double-bridge",270.15,324.54,22.85,1.65,"swap-2-1, reinsertion, swap-2-2",212.71,229.33,11.79,1.96,0.00
3755,P-n22-k2,216,"2-opt, double-bridge",311.96,358.21,19.93,1.62,"swap-2-1, reinsertion, swap-2-2",217.85,246.47,15.48,1.96,0.00
3756,P-n22-k8,603,"2-opt, double-bridge",641.85,685.68,25.33,2.36,"swap-2-1, reinsertion, swap-2-2",595.81,627.04,19.24,3.52,0.00
3757,P-n23-k8,554,"2-opt, double-bridge",574.03,603.97,18.16,2.49,"swap-2-1, reinsertion, swap-2-2",537.94,563.46,15.19,3.55,0.00
3758,P-n40-k5.vrp,458,"2-opt, double-bridge",620.43,684.65,30.90,2.35,"swap-2-1, reinsertion, swap-2-2",499.33,541.44,25.72,3.12,0.00
3759,P-n45-k5,510,"2-opt, double-bridge",737.53,832.91,46.10,2.36,"swap-2-1, reinsertion, swap-2-2",543.87,613.05,34.99,3.26,0.00
3760,P-n50-k10,696,"2-opt, double-bridge",830.03,915.20,64.60,3.07,"swap-2-1, reinsertion, swap-2-2",770.17,814.70,25.35,4.88,0.00
3761, P-n50-k7,554,"2-opt, double-bridge",726.04,823.02,54.84,2.64,"swap-2-1, reinsertion, swap-2-2",604.44,656.03,39.74,3.65,0.00
3762,P-n50-k8,649,"2-opt, double-bridge",797.68,858.44,47.26,2.88,"swap-2-1, reinsertion, swap-2-2",690.38,735.79,28.86,4.50,0.00
3763,P-n51-k10,745,"2-opt, double-bridge",899.17,964.32,42.45,3.14,"swap-2-1, reinsertion, swap-2-2",821.83,857.35,23.90,4.80,0.00
3764,P-n55-k10,669,"2-opt, double-bridge",836.73,941.34,48.64,3.07,"swap-2-1, reinsertion, swap-2-2",747.66,818.96,33.36,3.88,0.00
3765,P-n55-k15,856,"2-opt, double-bridge",1090.63,1150.57,39.47,3.98,"swap-2-1, reinsertion, swap-2-2",1004.60,1066.08,29.71,5.24,0.00
3766,P-n55-k7,524,"2-opt, double-bridge",732.78,827.74,46.62,2.76,"swap-2-1, reinsertion, swap-2-2",647.80,685.50,23.41,3.30,0.00
3767,P-n55-k8,576,"2-opt, double-bridge",814.40,913.14,57.30,2.69,"swap-2-1, reinsertion, swap-2-2",634.74,712.61,34.76,3.30,0.00
3768,P-n60-k10,706,"2-opt, double-bridge",911.35,1059.89,80.59,3.16,"swap-2-1, reinsertion, swap-2-2",828.09,890.36,39.13,4.02,0.00
3769,P-n60-k15,905,"2-opt, double-bridge",1121.43,1203.58,46.01,3.86,"swap-2-1, reinsertion, swap-2-2",1055.90,1120.06,36.50,5.15,0.00
3770,P-n65-k10,792,"2-opt, double-bridge",1007.38,1139.33,64.30,3.24,"swap-2-1, reinsertion, swap-2-2",902.15,960.13,34.14,4.10,0.00
3771,P-n70-k10,834,"2-opt, double-bridge",1065.70,1181.07,49.37,3.37,"swap-2-1, reinsertion, swap-2-2",941.15,1032.76,33.91,4.26,0.00
3772,P-n76-k4,589,"2-opt, double-bridge",925.79,1342.13,155.61,2.78,"swap-2-1, reinsertion, swap-2-2",758.24,870.97,46.79,3.28,0.00
3773,P-n76-k5,631,"2-opt, double-bridge",934.24,1281.88,192.22,2.80,"swap-2-1, reinsertion, swap-2-2",820.75,913.74,58.46,3.51,0.00
3774,A-n32-k5,784,"2-opt, shift-1",820.19,881.27,26.63,2.45,"2-opt, or-opt-2, double-bridge",816.73,926.92,84.07,1.96,0.01
3775,A-n33-k5,661,"2-opt, shift-1",684.72,743.32,27.85,2.40,"2-opt, or-opt-2, double-bridge",693.52,798.09,43.38,1.97,0.00
3776,A-n33-k6,742,"2-opt, shift-1",772.64,826.01,35.63,2.41,"2-opt, or-opt-2, double-bridge",777.77,861.67,47.58,2.12,0.01
3777,A-n34-k5,778,"2-opt, shift-1",805.44,877.16,41.43,2.23,"2-opt, or-opt-2, double-bridge",843.63,925.30,56.05,1.96,0.00
3778,A-n36-k5,799,"2-opt, shift-1",871.65,918.36,28.90,2.24,"2-opt, or-opt-2, double-bridge",873.18,945.77,41.66,2.01,0.01
3779,A-n37-k5,669,"2-opt, shift-1",693.60,779.35,35.97,2.30,"2-opt, or-opt-2, double-bridge",735.67,804.35,55.32,2.04,0.09
3780,A-n37-k6,949,"2-opt, shift-1",1010.86,1107.22,40.66,2.38,"2-opt, or-opt-2, double-bridge",1052.93,1117.34,52.83,2.22,0.53
3781,A-n38-k5,730,"2-opt, shift-1",816.28,926.79,100.17,2.49,"2-opt, or-opt-2, double-bridge",796.09,910.22,76.21,2.10,0.75
3782,A-n39-k5,822,"2-opt, shift-1",892.44,1010.25,55.45,2.41,"2-opt, or-opt-2, double-bridge",905.13,1011.18,58.95,2.09,0.93
3783,A-n39-k6,831,"2-opt, shift-1",904.96,963.23,42.40,2.39,"2-opt, or-opt-2, double-bridge",893.66,998.20,55.74,2.19,0.02
3784,A-n44-k6,937,"2-opt, shift-1",1044.73,1157.83,66.58,2.40,"2-opt, or-opt-2, double-bridge",1063.17,1163.22,62.63,2.26,0.75
3785,A-n45-k6,944,"2-opt, shift-1",1042.05,1119.79,40.89,2.53,"2-opt, or-opt-2, double-bridge",1055.64,1168.76,80.40,2.37,0.02
3786,A-n45-k7,1146,"2-opt, shift-1",1247.29,1294.54,34.87,2.46,"2-opt, or-opt-2, double-bridge",1286.74,1346.71,31.99,2.33,0.00
3787,A-n46-k7,914,"2-opt, shift-1",994.39,1063.91,41.44,2.50,"2-opt, or-opt-2, double-bridge",1028.97,1111.72,51.15,2.39,0.00
3788,A-n48-k7,1073,"2-opt, shift-1",1172.62,1259.88,45.36,2.50,"2-opt, or-opt-2, double-bridge",1203.31,1291.56,46.58,2.38,0.01
3789,A-n53-k7,1010,"2-opt, shift-1",1121.29,1248.56,68.74,2.63,"2-opt, or-opt-2, double-bridge",1173.83,1291.68,76.03,2.50,0.03
3790,A-n54-k7,1167,"2-opt, shift-1",1309.46,1396.29,53.21,2.62,"2-opt, or-opt-2, double-bridge",1343.31,1427.42,63.44,2.56,0.06
3791,A-n55-k9,1073,"2-opt, shift-1",1184.06,1287.63,49.02,2.89,"2-opt, or-opt-2, double-bridge",1248.01,1335.32,59.55,2.81,0.01
3792,A-n60-k9,1408,"2-opt, shift-1",1527.97,1594.10,46.97,2.93,"2-opt, or-opt-2, double-bridge",1544.80,1683.16,76.36,2.81,0.00
3793,A-n61-k9,1035,"2-opt, shift-1",1186.52,1245.08,35.61,3.05,"2-opt, or-opt-2, double-bridge",1196.21,1301.42,63.45,2.98,0.00
3794,A-n62-k8,1290,"2-opt, shift-1",1450.31,1554.61,65.75,2.77,"2-opt, or-opt-2, double-bridge",1523.26,1624.70,79.77,2.69,0.00
3795,A-n63-k10,1315,"2-opt, shift-1",1456.60,1573.98,69.24,3.06,"2-opt, or-opt-2, double-bridge",1491.74,1624.77,61.78,3.04,0.00
3796,A-n63-k9,1634,"2-opt, shift-1",1817.56,1956.96,74.76,2.98,"2-opt, or-opt-2, double-bridge",1868.89,1974.88,66.25,2.95,0.70
3797,A-n64-k9,1402,"2-opt, shift-1",1576.91,1671.73,50.48,2.96,"2-opt, or-opt-2, double-bridge",1590.68,1705.45,61.71,2.97,0.04
3798,A-n65-k9,1177,"2-opt, shift-1",1331.62,1423.07,43.11,3.10,"2-opt, or-opt-2, double-bridge",1364.83,1492.10,81.70,2.99,0.00
3799,A-n69-k9,1168,"2-opt, shift-1",1284.53,1400.55,56.95,3.08,"2-opt, or-opt-2, double-bridge",1368.52,1493.45,69.17,2.96,0.00
3800,A-n80-k10,1764,"2-opt, shift-1",2043.27,2138.68,72.81,3.30,"2-opt, or-opt-2, double-bridge",2066.33,2221.07,83.69,3.23,0.00
3801,B-n31-k5,672,"2-opt, shift-1",691.38,707.38,25.22,2.13,"2-opt, or-opt-2, double-bridge",689.10,711.28,22.43,1.98,0.09
3802,B-n34-k5,788,"2-opt, shift-1",801.56,842.20,20.94,2.08,"2-opt, or-opt-2, double-bridge",808.00,897.01,52.52,2.00,0.00
3803,B-n35-k5,955,"2-opt, shift-1",979.56,1029.58,40.26,2.11,"2-opt, or-opt-2, double-bridge",1003.31,1063.86,50.59,2.01,0.01
3804,B-n38-k6,805,"2-opt, shift-1",825.35,861.33,26.24,2.29,"2-opt, or-opt-2, double-bridge",827.07,881.86,43.80,2.16,0.06
3805,B-n39-k5,549,"2-opt, shift-1",578.61,638.20,31.19,2.16,"2-opt, or-opt-2, double-bridge",592.45,659.79,45.68,2.07,0.07
3806,B-n41-k6,829,"2-opt, shift-1",894.79,979.96,58.06,2.26,"2-opt, or-opt-2, double-bridge",894.31,1045.56,65.74,2.24,0.00
3807,B-n43-k6,742,"2-opt, shift-1",778.85,822.99,30.24,2.34,"2-opt, or-opt-2, double-bridge",791.02,869.12,44.22,2.23,0.00
3808,B-n44-k7,909,"2-opt, shift-1",983.20,1039.39,29.34,2.43,"2-opt, or-opt-2, double-bridge",991.57,1095.34,47.01,2.37,0.00
3809,B-n45-k5,751,"2-opt, shift-1",781.77,873.26,64.74,2.36,"2-opt, or-opt-2, double-bridge",807.40,922.64,90.81,2.22,0.02
3810,B-n45-k6,678,"2-opt, shift-1",738.15,778.33,30.91,2.47,"2-opt, or-opt-2, double-bridge",746.95,832.14,48.83,2.39,0.00
3811,B-n50-k7,741,"2-opt, shift-1",770.48,835.63,30.27,2.54,"2-opt, or-opt-2, double-bridge",768.37,879.22,62.31,2.46,0.00
3812,B-n50-k8,1313,"2-opt, shift-1",1355.18,1414.92,46.33,2.65,"2-opt, or-opt-2, double-bridge",1416.68,1502.80,52.96,2.58,0.00
3813,B-n51-k7,1032,"2-opt, shift-1",1053.09,1163.50,81.19,2.69,"2-opt, or-opt-2, double-bridge",1061.66,1201.12,73.13,2.59,0.09
3814,B-n52-k7,747,"2-opt, shift-1",805.15,866.46,46.33,2.60,"2-opt, or-opt-2, double-bridge",792.33,909.02,72.38,2.48,0.03
3815,B-n56-k7,707,"2-opt, shift-1",768.86,827.68,35.21,2.62,"2-opt, or-opt-2, double-bridge",764.73,852.24,69.32,2.52,0.17
3816,B-n57-k7,1153,"2-opt, shift-1",1200.05,1297.22,60.46,2.77,"2-opt, or-opt-2, double-bridge",1204.94,1407.25,97.35,2.67,0.00
3817,B-n57-k9,1598,"2-opt, shift-1",1677.08,1748.08,39.71,2.86,"2-opt, or-opt-2, double-bridge",1713.70,1825.11,50.18,2.77,0.00
3818,B-n63-k10,1537,"2-opt, shift-1",1642.12,1710.25,39.17,3.05,"2-opt, or-opt-2, double-bridge",1708.62,1821.09,63.63,3.00,0.00
3819,B-n64-k9,861,"2-opt, shift-1",933.25,1011.73,51.32,3.10,"2-opt, or-opt-2, double-bridge",948.31,1074.96,79.18,3.01,0.00
3820,B-n66-k9,1374,"2-opt, shift-1",1470.16,1564.77,87.85,3.05,"2-opt, or-opt-2, double-bridge",1427.65,1614.62,102.49,2.95,0.07
3821,B-n67-k10,1033,"2-opt, shift-1",1125.25,1210.76,44.64,3.14,"2-opt, or-opt-2, double-bridge",1193.87,1309.14,101.95,3.07,0.00
3822,B-n68-k9,1304,"2-opt, shift-1",1370.62,1449.91,44.23,3.05,"2-opt, or-opt-2, double-bridge",1453.98,1561.87,71.66,2.98,0.00
3823,B-n78-k10,1266,"2-opt, shift-1",1368.99,1508.48,70.70,3.26,"2-opt, or-opt-2, double-bridge",1449.48,1589.38,82.46,3.26,0.00
3824,P-n101-k4,681,"2-opt, shift-1",980.41,1065.42,42.10,3.06,"2-opt, or-opt-2, double-bridge",927.67,1019.67,45.40,2.94,0.00
3825,P-n16-k8,435,"2-opt, shift-1",451.34,456.79,5.38,1.96,"2-opt, or-opt-2, double-bridge",451.95,461.81,8.03,1.91,0.01
3826,P-n19-k2,212,"2-opt, shift-1",284.88,315.71,18.09,1.45,"2-opt, or-opt-2, double-bridge",231.96,249.25,14.03,1.29,0.00
3827, P-n20-k2,220,"2-opt, shift-1",258.84,322.62,25.46,1.49,"2-opt, or-opt-2, double-bridge",227.96,254.96,18.12,1.30,0.00
3828,P-n21-k2,211,"2-opt, shift-1",231.05,263.69,17.73,1.56,"2-opt, or-opt-2, double-bridge",226.58,246.78,15.30,1.34,0.00
3829,P-n22-k2,216,"2-opt, shift-1",280.02,319.76,22.02,1.54,"2-opt, or-opt-2, double-bridge",226.38,257.62,16.59,1.35,0.00
3830,P-n22-k8,603,"2-opt, shift-1",588.79,610.66,18.29,2.24,"2-opt, or-opt-2, double-bridge",606.69,669.55,31.53,2.21,0.00
3831,P-n23-k8,554,"2-opt, shift-1",539.73,558.57,14.63,2.30,"2-opt, or-opt-2, double-bridge",545.10,591.01,22.84,2.29,0.00
3832,P-n40-k5.vrp,458,"2-opt, shift-1",483.04,534.13,29.56,2.20,"2-opt, or-opt-2, double-bridge",507.10,557.02,24.79,2.13,0.01
3833,P-n45-k5,510,"2-opt, shift-1",562.87,606.80,30.31,2.23,"2-opt, or-opt-2, double-bridge",562.14,636.93,34.56,2.16,0.01
3834,P-n50-k10,696,"2-opt, shift-1",760.44,810.57,45.57,2.92,"2-opt, or-opt-2, double-bridge",770.65,823.77,30.15,2.94,0.12
3835, P-n50-k7,554,"2-opt, shift-1",609.66,648.65,23.19,2.52,"2-opt, or-opt-2, double-bridge",643.92,683.27,32.42,2.45,0.00
3836,P-n50-k8,649,"2-opt, shift-1",669.23,711.54,21.55,2.79,"2-opt, or-opt-2, double-bridge",689.41,738.24,27.73,2.71,0.00
3837,P-n51-k10,745,"2-opt, shift-1",785.97,844.87,29.88,2.99,"2-opt, or-opt-2, double-bridge",834.87,871.00,26.23,3.01,0.00
3838,P-n55-k10,669,"2-opt, shift-1",743.70,787.77,17.76,2.97,"2-opt, or-opt-2, double-bridge",744.70,815.18,29.52,2.92,0.00
3839,P-n55-k15,856,"2-opt, shift-1",1003.32,1051.30,31.06,3.74,"2-opt, or-opt-2, double-bridge",1036.96,1084.08,25.82,3.94,0.00
3840,P-n55-k7,524,"2-opt, shift-1",604.65,661.39,27.04,2.62,"2-opt, or-opt-2, double-bridge",639.94,700.81,38.22,2.54,0.00
3841,P-n55-k8,576,"2-opt, shift-1",613.01,687.49,30.98,2.58,"2-opt, or-opt-2, double-bridge",677.11,730.70,37.72,2.51,0.00
3842,P-n60-k10,706,"2-opt, shift-1",820.74,891.34,45.60,3.10,"2-opt, or-opt-2, double-bridge",831.75,910.01,43.47,3.01,0.13
3843,P-n60-k15,905,"2-opt, shift-1",1058.65,1095.24,19.89,3.74,"2-opt, or-opt-2, double-bridge",1081.34,1128.45,34.57,3.74,0.00
3844,P-n65-k10,792,"2-opt, shift-1",890.80,931.21,26.20,3.13,"2-opt, or-opt-2, double-bridge",910.03,980.01,46.62,3.01,0.00
3845,P-n70-k10,834,"2-opt, shift-1",937.46,979.78,31.00,3.28,"2-opt, or-opt-2, double-bridge",942.33,1015.34,43.04,3.11,0.00
3846,P-n76-k4,589,"2-opt, shift-1",769.56,947.09,86.67,2.58,"2-opt, or-opt-2, double-bridge",772.95,869.84,50.91,2.41,0.00
3847,P-n76-k5,631,"2-opt, shift-1",779.93,913.62,108.09,2.85,"2-opt, or-opt-2, double-bridge",776.31,890.50,70.27,2.52,0.43
3848,A-n32-k5,784,"2-opt, shift-1",820.19,881.27,26.63,2.45,"2-opt, shift-1, double-bridge",830.04,891.86,30.80,2.48,0.09
3849,A-n33-k5,661,"2-opt, shift-1",684.72,743.32,27.85,2.40,"2-opt, shift-1, double-bridge",695.72,749.63,42.18,2.49,0.89
3850,A-n33-k6,742,"2-opt, shift-1",772.64,826.01,35.63,2.41,"2-opt, shift-1, double-bridge",761.43,828.74,42.16,2.61,0.98
3851,A-n34-k5,778,"2-opt, shift-1",805.44,877.16,41.43,2.23,"2-opt, shift-1, double-bridge",808.40,886.08,47.02,2.47,0.45
3852,A-n36-k5,799,"2-opt, shift-1",871.65,918.36,28.90,2.24,"2-opt, shift-1, double-bridge",865.94,921.95,37.04,2.53,0.70
3853,A-n37-k5,669,"2-opt, shift-1",693.60,779.35,35.97,2.30,"2-opt, shift-1, double-bridge",731.32,782.27,31.07,2.57,0.66
3854,A-n37-k6,949,"2-opt, shift-1",1010.86,1107.22,40.66,2.38,"2-opt, shift-1, double-bridge",1056.56,1117.96,51.94,2.71,0.59
3855,A-n38-k5,730,"2-opt, shift-1",816.28,926.79,100.17,2.49,"2-opt, shift-1, double-bridge",788.42,914.14,107.42,2.66,0.64
3856,A-n39-k5,822,"2-opt, shift-1",892.44,1010.25,55.45,2.41,"2-opt, shift-1, double-bridge",932.65,998.26,47.33,2.59,0.15
3857,A-n39-k6,831,"2-opt, shift-1",904.96,963.23,42.40,2.39,"2-opt, shift-1, double-bridge",915.28,969.29,34.50,2.69,0.50
3858,A-n44-k6,937,"2-opt, shift-1",1044.73,1157.83,66.58,2.40,"2-opt, shift-1, double-bridge",1050.52,1176.72,77.25,2.78,0.34
3859,A-n45-k6,944,"2-opt, shift-1",1042.05,1119.79,40.89,2.53,"2-opt, shift-1, double-bridge",1026.32,1111.25,43.55,3.04,0.75
3860,A-n45-k7,1146,"2-opt, shift-1",1247.29,1294.54,34.87,2.46,"2-opt, shift-1, double-bridge",1254.65,1302.65,33.59,2.99,0.25
3861,A-n46-k7,914,"2-opt, shift-1",994.39,1063.91,41.44,2.50,"2-opt, shift-1, double-bridge",992.90,1057.10,30.91,3.03,0.49
3862,A-n48-k7,1073,"2-opt, shift-1",1172.62,1259.88,45.36,2.50,"2-opt, shift-1, double-bridge",1176.18,1241.60,37.21,3.02,0.13
3863,A-n53-k7,1010,"2-opt, shift-1",1121.29,1248.56,68.74,2.63,"2-opt, shift-1, double-bridge",1114.59,1239.27,81.82,3.18,0.45
3864,A-n54-k7,1167,"2-opt, shift-1",1309.46,1396.29,53.21,2.62,"2-opt, shift-1, double-bridge",1318.30,1438.51,73.61,3.13,0.02
3865,A-n55-k9,1073,"2-opt, shift-1",1184.06,1287.63,49.02,2.89,"2-opt, shift-1, double-bridge",1146.58,1276.80,64.87,3.50,0.50
3866,A-n60-k9,1408,"2-opt, shift-1",1527.97,1594.10,46.97,2.93,"2-opt, shift-1, double-bridge",1522.27,1576.85,40.28,3.56,0.10
3867,A-n61-k9,1035,"2-opt, shift-1",1186.52,1245.08,35.61,3.05,"2-opt, shift-1, double-bridge",1153.84,1245.34,51.70,3.71,0.98
3868,A-n62-k8,1290,"2-opt, shift-1",1450.31,1554.61,65.75,2.77,"2-opt, shift-1, double-bridge",1476.11,1567.60,59.55,3.39,0.42
3869,A-n63-k10,1315,"2-opt, shift-1",1456.60,1573.98,69.24,3.06,"2-opt, shift-1, double-bridge",1481.06,1560.13,66.36,3.74,0.50
3870,A-n63-k9,1634,"2-opt, shift-1",1817.56,1956.96,74.76,2.98,"2-opt, shift-1, double-bridge",1876.32,1972.99,59.61,3.67,0.42
3871,A-n64-k9,1402,"2-opt, shift-1",1576.91,1671.73,50.48,2.96,"2-opt, shift-1, double-bridge",1574.93,1679.24,60.41,3.59,0.37
3872,A-n65-k9,1177,"2-opt, shift-1",1331.62,1423.07,43.11,3.10,"2-opt, shift-1, double-bridge",1362.75,1429.37,39.87,3.81,0.83
3873,A-n69-k9,1168,"2-opt, shift-1",1284.53,1400.55,56.95,3.08,"2-opt, shift-1, double-bridge",1312.92,1401.49,56.87,3.76,0.98
3874,A-n80-k10,1764,"2-opt, shift-1",2043.27,2138.68,72.81,3.30,"2-opt, shift-1, double-bridge",2035.81,2156.35,57.71,4.07,0.24
3875,B-n31-k5,672,"2-opt, shift-1",691.38,707.38,25.22,2.13,"2-opt, shift-1, double-bridge",685.22,715.82,36.16,2.50,0.15
3876,B-n34-k5,788,"2-opt, shift-1",801.56,842.20,20.94,2.08,"2-opt, shift-1, double-bridge",806.49,842.51,28.33,2.49,0.78
3877,B-n35-k5,955,"2-opt, shift-1",979.56,1029.58,40.26,2.11,"2-opt, shift-1, double-bridge",997.35,1016.83,16.58,2.57,0.29
3878,B-n38-k6,805,"2-opt, shift-1",825.35,861.33,26.24,2.29,"2-opt, shift-1, double-bridge",824.70,860.88,22.18,2.66,0.96
3879,B-n39-k5,549,"2-opt, shift-1",578.61,638.20,31.19,2.16,"2-opt, shift-1, double-bridge",587.92,621.62,30.08,2.62,0.03
3880,B-n41-k6,829,"2-opt, shift-1",894.79,979.96,58.06,2.26,"2-opt, shift-1, double-bridge",885.40,992.36,62.17,2.93,0.54
3881,B-n43-k6,742,"2-opt, shift-1",778.85,822.99,30.24,2.34,"2-opt, shift-1, double-bridge",786.17,824.86,26.02,2.84,0.80
3882,B-n44-k7,909,"2-opt, shift-1",983.20,1039.39,29.34,2.43,"2-opt, shift-1, double-bridge",976.18,1043.21,31.60,3.00,0.56
3883,B-n45-k5,751,"2-opt, shift-1",781.77,873.26,64.74,2.36,"2-opt, shift-1, double-bridge",791.25,862.16,81.86,2.91,0.12
3884,B-n45-k6,678,"2-opt, shift-1",738.15,778.33,30.91,2.47,"2-opt, shift-1, double-bridge",745.15,780.13,28.11,2.99,0.72
3885,B-n50-k7,741,"2-opt, shift-1",770.48,835.63,30.27,2.54,"2-opt, shift-1, double-bridge",786.31,838.81,39.33,3.08,0.69
3886,B-n50-k8,1313,"2-opt, shift-1",1355.18,1414.92,46.33,2.65,"2-opt, shift-1, double-bridge",1359.69,1426.21,41.26,3.26,0.28
3887,B-n51-k7,1032,"2-opt, shift-1",1053.09,1163.50,81.19,2.69,"2-opt, shift-1, double-bridge",1083.55,1148.73,37.84,3.25,0.89
3888,B-n52-k7,747,"2-opt, shift-1",805.15,866.46,46.33,2.60,"2-opt, shift-1, double-bridge",778.35,860.85,45.15,3.13,0.75
3889,B-n56-k7,707,"2-opt, shift-1",768.86,827.68,35.21,2.62,"2-opt, shift-1, double-bridge",785.31,823.45,31.80,3.21,0.64
3890,B-n57-k7,1153,"2-opt, shift-1",1200.05,1297.22,60.46,2.77,"2-opt, shift-1, double-bridge",1189.82,1303.17,80.49,3.37,0.86
3891,B-n57-k9,1598,"2-opt, shift-1",1677.08,1748.08,39.71,2.86,"2-opt, shift-1, double-bridge",1658.59,1773.72,52.53,3.63,0.05
3892,B-n63-k10,1537,"2-opt, shift-1",1642.12,1710.25,39.17,3.05,"2-opt, shift-1, double-bridge",1635.93,1755.04,75.13,3.76,0.01
3893,B-n64-k9,861,"2-opt, shift-1",933.25,1011.73,51.32,3.10,"2-opt, shift-1, double-bridge",933.42,1011.67,52.86,3.80,0.83
3894,B-n66-k9,1374,"2-opt, shift-1",1470.16,1564.77,87.85,3.05,"2-opt, shift-1, double-bridge",1462.42,1565.97,71.14,3.72,0.67
3895,B-n67-k10,1033,"2-opt, shift-1",1125.25,1210.76,44.64,3.14,"2-opt, shift-1, double-bridge",1140.26,1225.49,59.48,3.85,0.47
3896,B-n68-k9,1304,"2-opt, shift-1",1370.62,1449.91,44.23,3.05,"2-opt, shift-1, double-bridge",1394.62,1475.46,42.91,3.70,0.02
3897,B-n78-k10,1266,"2-opt, shift-1",1368.99,1508.48,70.70,3.26,"2-opt, shift-1, double-bridge",1397.98,1475.92,59.25,4.19,0.02
3898,P-n101-k4,681,"2-opt, shift-1",980.41,1065.42,42.10,3.06,"2-opt, shift-1, double-bridge",960.55,1057.10,44.61,3.74,0.44
3899,P-n16-k8,435,"2-opt, shift-1",451.34,456.79,5.38,1.96,"2-opt, shift-1, double-bridge",451.95,458.90,5.69,2.35,0.09
3900,P-n19-k2,212,"2-opt, shift-1",284.88,315.71,18.09,1.45,"2-opt, shift-1, double-bridge",235.73,310.96,21.51,1.59,0.48
3901, P-n20-k2,220,"2-opt, shift-1",258.84,322.62,25.46,1.49,"2-opt, shift-1, double-bridge",265.28,326.13,23.52,1.53,0.63
3902,P-n21-k2,211,"2-opt, shift-1",231.05,263.69,17.73,1.56,"2-opt, shift-1, double-bridge",232.74,267.53,20.05,1.61,0.39
3903,P-n22-k2,216,"2-opt, shift-1",280.02,319.76,22.02,1.54,"2-opt, shift-1, double-bridge",266.23,325.24,26.51,1.59,0.56
3904,P-n22-k8,603,"2-opt, shift-1",588.79,610.66,18.29,2.24,"2-opt, shift-1, double-bridge",588.79,617.08,21.67,2.68,0.29
3905,P-n23-k8,554,"2-opt, shift-1",539.73,558.57,14.63,2.30,"2-opt, shift-1, double-bridge",533.66,557.07,17.89,2.74,0.63
3906,P-n40-k5.vrp,458,"2-opt, shift-1",483.04,534.13,29.56,2.20,"2-opt, shift-1, double-bridge",481.54,527.90,22.55,2.65,0.45
3907,P-n45-k5,510,"2-opt, shift-1",562.87,606.80,30.31,2.23,"2-opt, shift-1, double-bridge",571.68,617.91,28.56,2.71,0.21
3908,P-n50-k10,696,"2-opt, shift-1",760.44,810.57,45.57,2.92,"2-opt, shift-1, double-bridge",761.77,814.57,43.33,3.67,0.75
