,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
279,A-n39-k6,935.9976464420286,831,2.99,"swap-2-1, reinsertion, swap-2-2"
280,A-n39-k6,997.7946587954189,831,2.78,"swap-2-1, reinsertion, swap-2-2"
281,A-n39-k6,1067.250120298903,831,2.75,"swap-2-1, reinsertion, swap-2-2"
282,A-n39-k6,940.6519177136419,831,2.93,"swap-2-1, reinsertion, swap-2-2"
283,A-n39-k6,1011.3516960702988,831,3.04,"swap-2-1, reinsertion, swap-2-2"
284,A-n39-k6,1032.3128252315223,831,2.78,"swap-2-1, reinsertion, swap-2-2"
285,A-n39-k6,862.1901866669879,831,2.74,"swap-2-1, reinsertion, swap-2-2"
286,A-n39-k6,910.9424362889549,831,3.09,"swap-2-1, reinsertion, swap-2-2"
287,A-n39-k6,969.6585600101718,831,2.77,"swap-2-1, reinsertion, swap-2-2"
288,A-n39-k6,987.8961624832702,831,2.86,"swap-2-1, reinsertion, swap-2-2"
289,A-n39-k6,944.1068736842454,831,3.12,"swap-2-1, reinsertion, swap-2-2"
290,A-n39-k6,1015.2044909207348,831,2.84,"swap-2-1, reinsertion, swap-2-2"
291,A-n39-k6,971.1356044383506,831,2.81,"swap-2-1, reinsertion, swap-2-2"
292,A-n39-k6,983.6872831568402,831,3.36,"swap-2-1, reinsertion, swap-2-2"
293,A-n39-k6,1031.1845541046819,831,2.69,"swap-2-1, reinsertion, swap-2-2"
294,A-n39-k6,1049.9362107934037,831,2.79,"swap-2-1, reinsertion, swap-2-2"
295,A-n39-k6,954.5758040146898,831,3.21,"swap-2-1, reinsertion, swap-2-2"
296,A-n39-k6,897.2747265626604,831,2.79,"swap-2-1, reinsertion, swap-2-2"
297,A-n39-k6,925.4216740013253,831,2.95,"swap-2-1, reinsertion, swap-2-2"
